rxn_smiles,dE0,dH0
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2](/[C:3]([O:4][H:11])=[C:5](/[O:7][C:6]([H:13])[H:14])[H:12])[H:10])([H:8])[H:9],17.537662428163177,12.894380451770273
[C:1](=[C:2](/[C:3]([O:4][H:11])=[C:5](/[O:7][C:6]([H:13])[H:14])[H:12])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],4.643281976392904,-12.894380451770273
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]=[C:3][C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:8])[H:9].[O:4]([H:10])[H:11],88.40365292738736,36.66609053920346
[C:1](=[C:2]=[C:3][C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:8])[H:9].[O:4]([H:10])[H:11]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],51.737562388183896,-36.66609053920346
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:3]([O:4][H:11])[C@@:5]([C:6]([H:13])[H:14])([H:12])[O:7]1,51.05166026992036,-0.7984296220957454
[C:1]1([H:8])([H:9])[C:2]([H:10])=[C:3]([O:4][H:11])[C@@:5]([C:6]([H:13])[H:14])([H:12])[O:7]1>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],51.85008989201611,0.7984296220957454
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]=[C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9].[O:4]([H:11])[H:12],92.14914499652694,43.30356660222761
[C:1](=[C:2]([C:3]=[C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9].[O:4]([H:11])[H:12]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],48.84557839429933,-43.30356660222761
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C@@:3]([O:4][H:11])([C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:12])[H:10])([H:8])[H:9],71.2216279399466,25.110210502716733
[C:1](=[C:2]([C@@:3]([O:4][H:11])([C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:12])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],46.11141743722987,-25.110210502716733
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C:5](=[C:6]([O:7][H:13])[H:14])[H:12])[H:10])([H:8])[H:9],74.87814442812473,-16.68840897167108
[C:1](=[C:2]([C:3]([O:4][H:11])[C:5](=[C:6]([O:7][H:13])[H:14])[H:12])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],91.56655339979581,16.68840897167108
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])=[C:5][H:12])[H:10])([H:8])[H:9].[C:6](=[O:7])([H:13])[H:14],49.149955645465845,38.8566540908932
[C:1](=[C:2]([C:3]([O:4][H:11])=[C:5][H:12])[H:10])([H:8])[H:9].[C:6](=[O:7])([H:13])[H:14]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],10.293301554572643,-38.8566540908932
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C@@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:8])[H:10])[H:9],67.60844456590142,32.33050608402225
[C:1](=[C:2]([C@@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:8])[H:10])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],35.277938481879175,-32.33050608402225
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])[O:7]1)[H:10])([H:8])([H:9])[H:14],41.4487804653356,20.048053879974905
[C:1](/[C:2](=[C:3](/[O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])[O:7]1)[H:10])([H:8])([H:9])[H:14]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],21.400726585360697,-20.048053879974905
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C@:3]1([O:4][H:11])[C:5]([H:12])[O:7][C:6]1([H:13])[H:14])[H:10])([H:8])[H:9],57.6115885887012,15.265617639005773
[C:1](=[C:2]([C@:3]1([O:4][H:11])[C:5]([H:12])[O:7][C:6]1([H:13])[H:14])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],42.34597094969543,-15.265617639005773
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1]([C:2]([C:3](=[O:4])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9],66.75056649808515,9.932759650660481
[C:1]([C:2]([C:3](=[O:4])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)([H:10])[H:11])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],56.81780684742467,-9.932759650660481
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])[O:7]1)[H:14])[H:10])([H:8])[H:9],62.72703708694576,25.73465251693781
[C:1](=[C:2]([C@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])[O:7]1)[H:14])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],36.99238457000794,-25.73465251693781
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([O:4][H:11])[C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])([H:9])[H:12],44.492999733935214,14.350126161286529
[C:1]([C:2](=[C:3]([O:4][H:11])[C:5]1[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])([H:9])[H:12]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],30.142873572648686,-14.350126161286529
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C:5]1=[C:6]([H:14])[O:7]1)[H:10])([H:8])[H:9].[H:12][H:13],80.23782790136337,67.68898316591917
[C:1](=[C:2]([C:3]([O:4][H:11])[C:5]1=[C:6]([H:14])[O:7]1)[H:10])([H:8])[H:9].[H:12][H:13]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],12.548844735444206,-67.68898316591917
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1]([C:2](=[C:3]([O:4])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])([H:9])[H:11],34.68292358915509,-2.0582533098104627
[C:1]([C:2](=[C:3]([O:4])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])([H:9])[H:11]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],36.74117689896555,2.0582533098104627
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C@@:3]([O:4])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:11])[H:10])([H:8])[H:9],54.541013597731535,30.72050376778585
[C:1](=[C:2]([C@@:3]([O:4])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:11])[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],23.820509829945685,-30.72050376778585
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2](/[C:3]([O:4][H:11])=[C:5]1\[C:6]([H:13])([H:14])[O:7]1)[H:10])[H:8].[H:9][H:12],84.06234224939193,76.25437750830275
[C:1](=[C:2](/[C:3]([O:4][H:11])=[C:5]1\[C:6]([H:13])([H:14])[O:7]1)[H:10])[H:8].[H:9][H:12]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],7.8079647410891795,-76.25437750830275
[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2][C@@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],71.28538389334983,30.54799812361134
[C:1](=[C:2][C@@:3]([O:4][H:11])([C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9]>>[C:1](=[C:2]([C:3]([O:4][H:11])[C@:5]1([H:12])[C:6]([H:13])([H:14])[O:7]1)[H:10])([H:8])[H:9],40.737385769738495,-30.54799812361134
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N@:4]1[C:5]([H:11])([H:12])[H:13])([C:6]([H:14])[H:15])([H:7])[H:8],111.57306200390042,3.9549301980233103
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N@:4]1[C:5]([H:11])([H:12])[H:13])([C:6]([H:14])[H:15])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],107.61813180587711,-3.9549301980233103
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([N:3]([N:4][C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:10])[H:9])([H:7])[H:8],2.959254505087676,-20.33848032743799
[C:1](=[C:2]([N:3]([N:4][C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:10])[H:9])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],23.297734832525663,20.33848032743799
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[N:3]([H:10])[N@:4]2[C:5]([H:11])([H:12])[C:6]1([H:13])[H:15].[H:14],119.43677220063715,84.11204310201224
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[N:3]([H:10])[N@:4]2[C:5]([H:11])([H:12])[C:6]1([H:13])[H:15].[H:14]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],35.324729098624914,-84.11204310201224
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N@:4]1[C:5]([C:6]([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:13],50.84018971397857,2.5064719634036376
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N@:4]1[C:5]([C:6]([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:13]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],48.33371775057493,-2.5064719634036376
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1](=[C:2]([N:3]([N:4]([C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:7])[H:10])[H:9])[H:8],68.56434953751364,12.657935993505257
[C:1](=[C:2]([N:3]([N:4]([C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:7])[H:10])[H:9])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],55.90641354400838,-12.657935993505257
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N-:3][N+:4]1([C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:10])([H:7])[H:8],52.69820928177369,30.927294583613637
[C:1]([C@@:2]1([H:9])[N-:3][N+:4]1([C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])[H:10])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],21.770914698160055,-30.927294583613637
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]([C:2]1[N:3]([H:10])[N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:9],53.85031864763767,3.6293978753936704
[C:1]([C:2]1[N:3]([H:10])[N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],50.220920772244,-3.6293978753936704
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1](=[C:2]1[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8].[H:9],53.83959442431121,47.75110027911965
[C:1](=[C:2]1[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8].[H:9]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],6.088494145191561,-47.75110027911965
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[N:3]([H:10])[N@@:4]12.[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12],63.195956005572704,44.85622429920304
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[N:3]([H:10])[N@@:4]12.[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],18.339731706369662,-44.85622429920304
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@@:2]([N:4][C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:9])[N:3]1[H:10],34.63186164563064,-17.62442290140471
[C:1]1([H:7])([H:8])[C@@:2]([N:4][C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:9])[N:3]1[H:10]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],52.25628454703535,17.62442290140471
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]1([H:7])([H:8])[C@:2]([N:3][H:10])([H:9])[N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12],38.385840994329136,-11.041475681510349
[C:1]1([H:7])([H:8])[C@:2]([N:3][H:10])([H:9])[N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],49.427316675839485,11.041475681510349
[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8]>>[C:1]([C@@:2]1([H:9])[N:3][N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:10],36.424699450276535,-13.86865746144294
[C:1]([C@@:2]1([H:9])[N:3][N@:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])([H:8])[H:10]>>[C:1]([C@@:2]1([H:9])[N:3]([H:10])[N:4]1[C:5]([C:6]([H:13])([H:14])[H:15])([H:11])[H:12])([H:7])[H:8],50.29335691171947,13.86865746144294
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]1/[C:2](=[N:7]\[H:10])[C@@:3]1([N:4]([C:5]=[O:6])[H:9])[H:8],86.14693892969434,72.15803252202755
[O:1]1/[C:2](=[N:7]\[H:10])[C@@:3]1([N:4]([C:5]=[O:6])[H:9])[H:8]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],13.98890640766679,-72.15803252202755
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]=[C:3]([N:4]([N:7]([C:5]=[O:6])[H:10])[H:9])[H:8],88.77770920647059,84.11395785153859
[O:1]=[C:2]=[C:3]([N:4]([N:7]([C:5]=[O:6])[H:10])[H:9])[H:8]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],4.663751354932003,-84.11395785153859
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[C-:3](=[N+:4]([C:5]=[O:6])[H:9])[H:8].[O:1]=[C:2]=[N:7][H:10],105.94217384639255,99.32468174116613
[C-:3](=[N+:4]([C:5]=[O:6])[H:9])[H:8].[O:1]=[C:2]=[N:7][H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],6.617492105226418,-99.32468174116613
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([N:4][H:9])([H:8])[C:5](=[O:6])[N:7]1[H:10],57.02153968970004,47.8186774597866
[O:1]=[C:2]1[C:3]([N:4][H:9])([H:8])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],9.202862229913443,-47.8186774597866
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C@:3]2([H:8])[N:4]([H:9])[C:5]([O:6]2)[N:7]1[H:10],108.7243614999424,95.26068747320329
[O:1]=[C:2]1[C@:3]2([H:8])[N:4]([H:9])[C:5]([O:6]2)[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],13.463674026739113,-95.26068747320329
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2][C:3]1([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],75.28131108256073,48.194183100951186
[O:1]=[C:2][C:3]1([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],27.087127981609548,-48.194183100951186
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5]([O:6][H:10])=[N:7]1,59.40320961264623,19.194272632900013
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5]([O:6][H:10])=[N:7]1>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],40.20893697974621,-19.194272632900013
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]=[C:5]([O:6][H:9])[N:7]1[H:10],51.71682408602578,11.249638094672397
[O:1]=[C:2]1[C:3]([H:8])[N:4]=[C:5]([O:6][H:9])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],40.46718599135338,-11.249638094672397
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]([c:2]1[c:3][n:4]([H:9])[c:5](=[O:6])[n:7]1[H:10])[H:8],73.12606260265936,41.86979813792522
[O:1]([c:2]1[c:3][n:4]([H:9])[c:5](=[O:6])[n:7]1[H:10])[H:8]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],31.256264464734137,-41.86979813792522
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2][N:7]([C:5]([N+:4](=[C-:3][H:8])[H:9])=[O:6])[H:10],89.69785105062283,81.6217361143063
[O:1]=[C:2][N:7]([C:5]([N+:4](=[C-:3][H:8])[H:9])=[O:6])[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],8.076114936316529,-81.6217361143063
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:3]([N:4]([C:5](=[O:6])[N+:7](=[C-:2])[H:10])[H:9])[H:8],90.83830344027339,73.2715335872913
[O:1]=[C:3]([N:4]([C:5](=[O:6])[N+:7](=[C-:2])[H:10])[H:9])[H:8]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],17.56676985298209,-73.2715335872913
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O-:1][C:2]1=[C:3][N+:4]([H:8])([H:9])[C:5](=[O:6])[N:7]1[H:10],93.44839522032659,71.28059296978198
[O-:1][C:2]1=[C:3][N+:4]([H:8])([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],22.16780225054461,-71.28059296978198
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4][C:5](=[O:6])[N:7]1[H:10],57.00915544556565,21.941263118054323
[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4][C:5](=[O:6])[N:7]1[H:10]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],35.06789232751133,-21.941263118054323
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[N:4](=[C:5]=[O:6])[H:9].[O:1]1[C:2]([N:7][H:10])=[C:3]1[H:8],112.91528440830764,91.42616783962444
[N:4](=[C:5]=[O:6])[H:9].[O:1]1[C:2]([N:7][H:10])=[C:3]1[H:8]>>[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10],21.4891165686832,-91.42616783962444
[O:1]=[C:2]1[C:3]([H:8])[N:4]([H:9])[C:5](=[O:6])[N:7]1[H:10]>>[o:1]1[c:2]([N:7][H:10])[c:3]([H:8])[n:4]([H:9])[c:5]1=[O:6],85.60313822879611,16.42398679597375
